id,Text,Label_Id,Label,Label_Rev
4928,do you know what I DONT appreciate ???? straight friends telling me to shut up when im complaining about the fact that lgbt rep in films depicts us as all having extremely tragic lives and how thats bullshit like get your performative allyship away from me,2,Positive,1
5800,"I will rub my Bisexual hands all over your ""striaght"" characters",3,Neutral,2
5573,i'm gonna become asexual causeeee boys break my heart and bitches are annoying,3,Neutral,2
4336,"We discussed asexuality during dinner yesterday and a girl went ""is it even possible to be asexual?"" and Marina went ""Demon is asexual!""",2,Positive,1
2136,"trans and intersex ppl : we exist so maybe go fuck urself
terfs and bio-essentialist : b-but Science . biological SEX . human females ; vaginas ; uteruses ; boobies .",3,Neutral,2
4049,want to keep queer poc safe? don't praise the nypd as lenient when they break a protester's leg with a HOURSE.,3,Neutral,2
4365,"I'm turnin into a transsexual 
That thinks about money and women
Like 24/7
That's where my life took me
That's just how shit happened to go",3,Neutral,2
2023,You know you look like a straight up lesbian when femme girls hit on you. #lol #ohno,3,Neutral,2
3660,bro is there an asexual appreciation day ?,3,Neutral,2
1915,"as a biromantic asexual, do I even exist? this is a question I ask myself every day.",3,Neutral,2
820,"Stop asking lesbians if they would date trans women and in what state of their transition to do so, to try to find out wich are ""the good ones"", Challenge. 
Is not your fucking business and lesbians do not exist to validate anyone",2,Positive,1
5957,Olivia said we can't date because I'm not a real lesbian &amp; I'm just faking it,3,Neutral,2
4906,I am an asexual mixed-race woman whose views of sexuality were radically changed by watching Dean and Cas interact. Fetishisation MY ASS.,2,Positive,1
4542,How can people think that two guys kissing is disgusting but spreading mindless hate that has made LGBT people commit suicide isn't,1,Very_Positive,0
5921,A4 LGBT older adults are often not tested for #HIV because of providers' #misconceptions that they are no longer sexually active #BTPchat,3,Neutral,2
2350,"i said “lets go lesbians” to my gym teacher and he went

hell yeah lesbians! and stuck his fist in the air dhsjdhsjjd",3,Neutral,2
6014,Big dyke energy means I do push ups in my dreams and I don’t even need pre-workout,4,Negative,3
3271,“Dykes on ice” allies lesbian christmas movie idea,2,Positive,1
5666,"Coworker: Adam Lambert's a transgender right?
Me: ....no???? He's gay? But no.
Coworker: but he wears makeup
Me: /bashes head against wall",3,Neutral,2
2610,I’m loving all this support for the bisexual community recently! Honestly all inclusive love and acceptance is beautiful.,2,Positive,1
3208,"Today's for International women's day, let's celebrate all women #lesbian #bisexual #trans #queer #pansexual #intersex #asexual #LGBTQ+",3,Neutral,2
3651,trans culture is getting a bladder infection from holding your pee in public,3,Neutral,2
6157,Harry Maguire the big lesbian looking dinner lady has been England’s best player by a distance so far this World Cup :soccer ball:️,3,Neutral,2
5680,"Y’all got all this energy bc y’all see LGBTQ ppl making the jokes due to his brutal homophobic past, but if trump died today y’all would be joking away. The homophobic responses aren’t a surprise, Kiss my ass lol.",2,Positive,1
4288,"""Asexual people can and do fall in love""
""Asexual people can and do have sex""

not. all. stop. erasing. the. spectrum.",1,Very_Positive,0
1004,The poster I’ve just seen has made my week. The Loft hosting a motoring theme night named “Top Queer” :face with tears of joy::face with tears of joy::face with tears of joy: good,2,Positive,1
1751,"I haven’t EVEN talked about the disposability of black trans women but y’all too cis-centric to think about that. 

Shit y’all think our dead names be a motherfucking Beetlejuice demon summoning chant.",2,Positive,1
770,"*gets flirted with in starbucks with a loona pickup line*

*POWER WALKS AWAY IN PANICKED BISEXUAL*",3,Neutral,2
931,"*two girls have sex*
straight ally: sexuality is fluid no labels love this Experiment gal pals
*two guys have sex*
straight ally: yep. gay",3,Neutral,2
3549,I did not know Nell Carter was a lezzie!,4,Negative,3
2258,dmrt1 mutants have problems transitioning to male. biased female &amp; intersex. Kellee Siegfried good thing lab not in North Carolina #sczi2017,3,Neutral,2
5487,jimin's chaotic gay and jin's confident gay JUMPED out in these interviews,3,Neutral,2
5227,Ur the worst if ur just a little attention seeking faggot btw,4,Negative,3
4912,"HOLY SHIT I KNEW IT, one of my younger cousins is trans/nonbinary",3,Neutral,2
25,"9 pm thought : Tired of trying to explain that trans people, intersex people non-binary people are real and struggle enough in life (to live literally) without your biggot hate. So much hate I can't take it today.",2,Positive,1
2865,Bi update: I'm feeling solidly and peacefully bisexual.,2,Positive,1
4404,So gay &amp; lesbian people wanna be treated the same as straight people (they should be) but they have a day just for coming out???,4,Negative,3
1780,"When I was deeply closeted, I'd call the numbers for trans women listed in the Village Voice.  Just to hear their voices.",2,Positive,1
1826,"Yes, Trump held the pride flag but the fucking cocksucker held it upside and I'm sorry but if you're against gays that's just an insult.",3,Neutral,2
1401,luke skywalker is my small asexual son,3,Neutral,2
3819,"Top five ""arguments"" of twitter trans activists:   1) LOL    2) LOL wut    3) LMAO    4) BUT intersex! intersex! intersex!!1!    5) TERF!!1!",4,Negative,3
4647,"I tried to chat up cute girl today.

She was immune to my frumpy white fat dyke charms. (She was also studying, &amp; I didn't want to be ""that person."")

Random guy at the barbecue joint assured me I'd find a nice girl one day. 

Happy #ComingOutDay everybody.",2,Positive,1
4244,There's a man standing fiddling with his mobile telephone outside by a Skoda Octavia. He's been there since Emmerdale started. Very queer...,3,Neutral,2
4218,"“I wish I was asexual”
“Why?”
“So I could reproduce without sex, like a rock.” #bruh",3,Neutral,2
3454,"Dear Twitter, let it be know that I am a batty boy",3,Neutral,2
5242,Where are the out LGBT Executives beyond Tim Cook?  #OESummit2014 ,2,Positive,1
4580,I was today years old when I found out  isn’t gay.,3,Neutral,2
6135,"As of today,  shows full support for #SB201 and for protecting #intersex children from harm.
There will be a hearing tomorrow to show support, it will be at 12 pm in the Capitol in Room 3191. We are willing to arrange rides to those who cannot go!",2,Positive,1
2669,Can anyone tell me if #anusgranny showed up to testify against #HB1032 yet? I miss her and last time she rolled up to anything I cared about it was to talk about intersex fish in Boulder Creek #neverforget #coleg #realsexed,3,Neutral,2
6021,"I heard a gay dude cuss this drunk dude out  and put it on "" LGBT"" he will beat his ass lol

Let me find out y'all gang banging lol :face with tears of joy: ...",4,Negative,3
1113,I look like the biggest lesbian the amount of dead fit gyals I follow on Instagram,3,Neutral,2
1450,"I've seen multiple tweets from non-fans say they don't believe her because ""he was asexual"" &amp; ""no one would be attracted to him"" :unamused face: ignorant.",2,Positive,1
4387,Happy #nationalcomingoutday I'm transgender and asexual,1,Very_Positive,0
1806,.  A good legacy? Federal recognition of people born #Intersex. Change the unjust female/male binary system! #LGBTI,2,Positive,1
3307,"Tomorrow  publishes #pinklist2013 - the 101 most influential lesbian, gay, bisexual, transgender people in Britain. Who's No1?",2,Positive,1
4190,Murder should be a legal option if you're intersex and your parents act surprised and devastated when you decide to transition.,4,Negative,3
4673,"Truth is, the trannie acceptance movement isn't about transexuals or intersex people.  It's about destroying men.",4,Negative,3
2076,"""frank ocean is my bisexual queen""

""frank ocean is THE bisexual queen""",2,Positive,1
5383,"Only geigh white folks support LNX, I gotta a dyke cousin &amp; don't none of her nggas bump that man in the whip &amp; neither do they support that demonic shat. Lol",3,Neutral,2
250,mabel and aunt bessie are fat lesbians,3,Neutral,2
3215,":speaking head: Asexual and aromantic people are queer

Yes, even cishet aces and aros

:black heart::new moon face::white circle::purple heart:
:green heart::frog::white circle::new moon face::black heart:

If you're ace and/or aro and you don't see yourself as queer, that's fine. You don't have to use that label. But don't use your personal preferences to police others

Gatekeeping sucks",2,Positive,1
2890,"Hi. Surgery performed on intersex infants and children to rearrange their genitals and make them look ""normal"" is surgical torture, thanks.",3,Neutral,2
1476,"(-(-(-(-_-)-)-)-) \('3')z This is my crew; Excuse Terry, he's gay but we don't judge",2,Positive,1
4023,Lewandowski rocking that lesbian trim with confidence.,2,Positive,1
1335,"‘Why Sex Is Binary’ will release early Monday morning (US time), with updated info from developmental biologists and intersex individuals.

The lighting is much better, everything looks much more natural, and the new animated portions help make an even stronger argument!",3,Neutral,2
3450,"Your daughter did not choose to be #lesbian or #bisexual, but did choose to be honest with you about it. Providing unconditional love is key",2,Positive,1
2236,twice are still all cowards until one of them steps up to the lgbt plate and actually kisses another member,4,Negative,3
3125,Horses is fur batty boys anyway pile a shite,4,Negative,3
3726,So asexual. I can't even. Must odd.,3,Neutral,2
4602,"at school i was kinda quiet about being lgbt and i didnt tell people i write songs n stuff but now im at college im like WHADDUP HOMOS, ITS ME. THE GAY. THE GIRL WHO LIKES GIRLS. WHO ALSO WRITES SONGS. ABOUT BEING GAY.",2,Positive,1
218,"I just. I love books that are unashamedly queer.

Anti-error 404 Heteronormativity not found",2,Positive,1
1795,#skypapers Transgender bollocks. The world is truly fucking Mental!  Why do the left have to micro manage everything!  Awful woman!,4,Negative,3
4203,I miss my lesbians     :sad but relieved face::sad but relieved face::sad but relieved face:,2,Positive,1
2151,Fr tho imagine thinking you might be asexual and seeing all this shit all over Twitter... it took me a long fucking time admit to myself i was ace and i read sooooo much on the topic and ive only ever “come out” to two irl ppl bc i never know how ill be received,3,Neutral,2
3577,"we also almost said ""we're so gay"" to a guy once &amp; part of us wishes we did, actually",3,Neutral,2
3269,"""Women should have sex with violent misogynists so they don't go on a killing spree"" is an actual idea being debated in mainstream media and I can't even talk about how that makes me feel as an asexual person.",3,Neutral,2
2034,Ace Update: I’m currently feeling excitedly asexual.,3,Neutral,2
2750,Two old dykes in two different occasions winked at me in passing today,4,Negative,3
3028,Are anyone else's dogs lesbians,4,Negative,3
3912,first of all BIOLOGICALLY we have people who are BORN intersex do you guys know that ? like u just sound so fucking dumb !!! and like ppl agree w you ? how do u agree w shit that 100% false and 100% proven that people are not just born a man or a woman (sex not gender but still),2,Positive,1
72,Developing a lesbian crush on Vegas Cecilia it's fine tho,2,Positive,1
1949,"Conclusion from tinder is:
-English girls are WAY to cocky and match with you only to not reply.
-French girls are way too goody goody not a bad thing but where the french baddies at?
-if you cant tell what they look like, dont bother.
-gay guys are now women...
-tinder=hopeless",3,Neutral,2
4384,Kintz is honestly really fucking gay,3,Neutral,2
3808,ghey guy at work brought me donuts on my first day back from honeymoon. might leave wife for him idk. he can cook better too... is butt stuff a requirement? i don't think i could do it. very sad. maybe he can train wife...,4,Negative,3
4500,"Next Sunday there presidenciial election in my country!
If the opposition loses, I cut my balls and I do transsexual-- (suicide)",4,Negative,3
1343,"how did i, the asexual, create such a long conversation about penises",3,Neutral,2
4737,damnnn Id b a cute ass dyke :face with tears of joy::face with tears of joy::face with tears of joy:,3,Neutral,2
4271,I don't care if you're gay bi straight trans agender or asexual but what I do care is when someone outs them. that shit ain't cool:person gesturing NO: medium skin tone:,2,Positive,1
6165,hi fellow bi’s do you ever feel like you dare more men because herero relationships are easier in the sense that it’s easier to spot a hetero boy than a queer girl ?,3,Neutral,2
3353,"Women and members of the LGBT+ community die every damn day at the hands of men like X and y’all don’t do shit about it. Y’all don’t care about anyone but yourselves and keep that same energy when someone like X hurts someone you love. It’s just a mistake, right?",2,Positive,1
4323,"Gay niggas are funny, I need friends like them :face with tears of joy::face with tears of joy::face with tears of joy::hundred points:",2,Positive,1
3191,"if ur straight, super!!
if ur gay, super!!
if ur bisexual, super!!
if ur asexual, super!!
if ur not sure of ur sexuality, super!!",1,Very_Positive,0
5641,being a girl isn't an insult and being queer isn't an insult please check your shit in with customs and leave it there,2,Positive,1
5571,Being bisexual is such a blessing oh my lord,2,Positive,1
4350,U am officially a lesbian #lesbian #Comingout,2,Positive,1
4333,Hermaphrodite is a really fucking offensive term okay it's called intersex.,2,Positive,1
579,"So  supports Milo, Trump, and hates trans people. How truly repulsive- but also so indicative of most of mainstream porn.",2,Positive,1
3226,"In other news, am I to understand the rise of the babadook as LGBT icon is because of Netflix categorizing it as a gay/lesbian film?",2,Positive,1
6205,"ME: BISEXUAL 

rot in hell",4,Negative,3
6239,Instagram should change #wcw to #LU ... Lesbians Unleashed. You hardly ever see a nigga posting a woman crush. Lone women posting women,3,Neutral,2
4827,me liking people's tweets: I have no idea what this means and know even less about the context but u mentioned lesbians so I had to like it,2,Positive,1
4527,". i and many others are very grateful for your work clarifying and educating on intersex. i think you should be an advisor to  the unions and all polictical parties, as well as schools. #ThankYouSoMuch for yr work",1,Very_Positive,0
1970,Nicaise is aromantic and asexual when he grows up !!!!,3,Neutral,2
1522,Lady Thor is awesome but I'm starting Silk and already we've had humor and casual queer background lady characters.,2,Positive,1
2437,"I bet if Michael J Fox were gay, he'd give one hell of an epic handjob.",3,Neutral,2
2512,"tbh im so...SO so done over people being judgey of genetlia because fuck you Moody, as an intersex person ive had to deal with shitheads",2,Positive,1
3249,This Michael Sam shit is so gay,4,Negative,3
2599,Tino sunseri would be the only queer in ugg boots.,3,Neutral,2
1683,antis really think larries bring pride flags JUST bc of larry? yes some do but a majority of us bring them bc we support LGBT rights,3,Neutral,2
3149,Transgender or Gender Non-Conforming? You're not being over looked at all. We're exploring suicide prevention for you as well! #AFSPCLC2014,1,Very_Positive,0
4079,"i fucking despise radfems and terfs and ""gender criticals"" *gags* get a fucking life. learn how to actually be critical instead of just criticizing and pigeonholing literally anyone thats different than you. and i LOOOOOVE TRANS &amp; INTERSEX PPL BABEY",3,Neutral,2
2283,"Btw where tf did ppl get the nasty ass habit of calling trans and intersex folk, futa and traps????

First of all not only you are being wrong and offensive and objectifying, but does your weeb nerd ass go around calling gay ppl yaoi and yuri too??? :face with rolling eyes:",2,Positive,1
1511,That TD was for all the obese transsexual  fans. Fuckin slobs.,4,Negative,3
2395,"If lesbians females hitting on me , they betta be bad :face with tears of joy::speaking head::sleeping face:",3,Neutral,2
458,"This bitch has the audacity to tell me that I’m going to hell for being bisexual and you know what,

I’ll see you there judgmental bitch.",2,Positive,1
59,"#CBB  Oh crap, we're going to have another trans moment :rolling on the floor laughing:",3,Neutral,2
5341,My fav part of a night out is telling the toilet attendant that I’m gay after he says to me “‘no spray no lay” or “wash your fingers for the mingers” or “smell nice for your girlfriend waiting outside” tell him I’m gay and he’s like :face without mouth:and moves on to another guy,3,Neutral,2
1089,"Friday nights always the same.

She's out playing spending money. You're at home bored &amp; alone lusting over my pics. Soon you'll be in my inbox begging to pay.

:smiling face with horns::smiling face with horns:

When the Mrs is away the pigs will pay :pig face: 

#findom #manipulatrix #manipulation #transexual #transdom #trans",3,Neutral,2
4541,Sudden Realization: Gay people are literally fucking queers. as in having sex with queer people. literally fucking queers. that is all.,3,Neutral,2
3580,Just wishing my cars trans. worked so I can listen to music how I want :tired face::tired face::loudly crying face:,3,Neutral,2
5670,"Sometimes a poem is the body’s response to a fissure, a fraudulent salve for a real life ouch, for when the sky went split and the ground went fire. Other times it’s lesbians in hot tubs sipping bubble tea while reading their horoscopes, and this too, is fine.",2,Positive,1
2928,"Turn some people off to the things I say. But for the sake of justice, I choose to speak, not only about #LGBT issues but all intersectional",2,Positive,1
1793,Remember that time that James Arthur called someone a “f***ing queer”.,3,Neutral,2
1878,I LOVE ASEXUAL RAPHEAL IN #Shadowhunters,2,Positive,1
5445,"Ryan bought himself a seatbelt belt that has the word ""Nissan"" written on it....... I think he's gay.",4,Negative,3
3665,Nonbinary Trans Individuals Are Spectacular :yellow heart: :purple heart:,1,Very_Positive,0
4930,"Bullet! Whappen to di transvestite?
Sodemite nah live anodda night, whappen to di bisexual, trisexual
Dat bwoy weh fuck man, dog and gal:musical notes:
:rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing: I cannot believe Beenie Man agreed to this clash; giving Bounty di opportunity to echo this throughout the universe once more",4,Negative,3
354,if i see someone use the word queer one more time i swear i will fucking murder,5,Very_Negative,4
224,#TRANSGENDER HULK WONDERS WHY NO #LGBT ISSUES TALKED ABOUT AT #DEBATE2012. TRANSGENDER HULK WILL SMASH LACK OF ANTIDISCRIMINATION FOCUS!,3,Neutral,2
1174,Apparently my son caused a kerfuffle at a Dallas Greyhound station by saying he was there to pick up a tranny coming in on a bus from Detroit. Took about 10 minutes for the person scolding him to accept that he was talking about a 5-speed he planned to rebuild for his Jeep.,3,Neutral,2
695,Can’t argue against a someone with a large following without getting hit by their dicksucking fans.,4,Negative,3
1178,"With #MichaelSam first openly gay player in , and #Austria's gender queer #Conchita winning #Eurovision2014, I'm one happy mutha today.",2,Positive,1
5953,Sergey Lazarev's concerts are  bisexual culture,2,Positive,1
3866,forever headcanon that steve is bisexual but has NO GAME with ladies and LOTSA GAME with dudes so every1 assumes he's gay and he's &gt;:/,3,Neutral,2
1652,Student at protest said I am a lesbian and I should not be afraid to hold my girlfriends hand in public.,2,Positive,1
3119,"Lmao one of the sales reps at my work was cute as fuuuuck and I told my coworker and she was like ""you like boys?"" And I'm just like uuuuuh yeah ? Is it not obvious? Being the only queer person at my work(that I kno of) is HILARIOUS nobody understands they all normcore af",3,Neutral,2
4455,"Big love to all the unapologetically gay tonight.
Queer visibility &amp; rampant faggotry to burn back the beige.",1,Very_Positive,0
389,"i'm a simple person,, any tweet i see about affection or being gay, i like",3,Neutral,2
4283,#jews #christians #bosnianmuslims #syrians #Women #gays #bosniancroats #blackslavesinamerica #TutsiandmoderateHutu all persecuted. #Enough,3,Neutral,2
995,"There is need for parents to be educated about intersex,to enable them know how to handle their intersex children #IntersexCencusKE ",3,Neutral,2
1533,"The matter of confusion of #bisexuality, #intersex and #trans, also #biereasure and #Biphobia is common and very present in Asian societies #BiPreConference at #ilgaasia2017 #u4love",2,Positive,1
1217,gay culture is reading the personal life section of someones wikipedia page to see if they are gay or not,2,Positive,1
2025,"I don't like calling the hatred of fems within the gay community ""misogyny."" It STEMS FROM misogyny, but it's its own thing.",3,Neutral,2
365,THERE ARE NO BISEXUAL ANIMALS IN IN OUR GOOD CHRISTIAN ZOOS NO SIR,4,Negative,3
4830,"PANSEXUAL!
IS!
NOT!
THE!
SAME!
FUCKING!
THING!
AS!
BISEXUAL!",2,Positive,1
6174,"If I'm still under pressure next week, I've got a transvestite grandfather that I've been saving for a rainy day.",4,Negative,3
3902,i get that everyone hates my guts because i don't want to fuck men but you could stop short of deciding i'm Just Bi Anyway,2,Positive,1
3319,"If Trans-Exclusionary Radical Feminists choose to spin this as ""trans women support murderers!!"", that does not necessitate us backing away.",3,Neutral,2
4256,ok srry the guy didn't die but what they are doing to the LGBT community in sochi is still fucked up !!!!,2,Positive,1
2914,This might sound gay but ps I love you is my favorite chick flick,3,Neutral,2
4789,Ok so i just did a Deathdrop  in front of those girls to let them know i am gay and they just went awayHAAHA,2,Positive,1
2007,"topic: titties, dick, and balls

tiny brain: futanari
normal brain: intersex
big brain: enby
galaxy brain: paizuri-ambidextrous",3,Neutral,2
4280,LITERALLY WHERE DOES THE ASEXUAL REIGEN HEADCANON COME FROM IT DRIVES ME CRAZY,3,Neutral,2
5706,LGBTQIA - lesbian gay bisexual transgender queer intersex asexual. NEVER ally,3,Neutral,2
2529,Played soccer with the fam and then enjoyed cooking out in the nice weather. Ugh my hubs and spawn are everything to me I’m so ghey,3,Neutral,2
2022,"My gay uncle just runs up to me and screams ""O MAHHHH GAWDDDDDD (real name) IZ DAT YOU?? HOLY SHIT HONEY I DIDNT EVEN RECOGNIZE YOU"" I lov",2,Positive,1
4540,Somewhere it's #FF! Love to #LGBTQ outlets     supporting Season 1 and 2! #KandAholes,2,Positive,1
1822,Happy Pride #Cornwall. Looking forward to seeing the parade go past the museum #equality #LGBTQIA :rainbow::rainbow:,2,Positive,1
4047,mum's surprisingly calm about my smoking lol she jus needs to clock the bisexual non-muslim facet and i'm SET,3,Neutral,2
833,Ever think ab the people who are against gays and what they'd do if they were born liking the same gender,3,Neutral,2
4558,Bbdbgdhgf dating sounds terrible. Ima stick to being a badass asexual feminist bitch with a seasonal harem of choice.,3,Neutral,2
3595,all my shoes are bisexual,4,Negative,3
4034,"People, don't be out here policing bi- &amp; pan- identity during Pride month. We're alienated enough from this community the rest of the year.",3,Neutral,2
3300,"imagine being 7y/o n ur mom tells u to ""get urself a wife, or u'll be lonely"" like thanks for supporting the gays but i cant tie my shoes",2,Positive,1
4334,ctodd fucks man ass queer,4,Negative,3
2913,"""Facebook users can id as a female, male, androgynous, bi-gender, intersex, gender fluid, or transsexual""
Cool, 'cause I like to fuck fluids",4,Negative,3
452,"Bi update: Just so you know, I'm feeling exceedingly bisexual.",2,Positive,1
6069,I love Shemales beauty Dick Head suck swallowed lick her thick long Dick deeper with her Helmets head Shemales beauty loving shemale,4,Negative,3
287,Lesbians will rise from the dead if a buff girl is topic of conversation lmaooo,3,Neutral,2
6093,"""You're not feminine, you're queer""",4,Negative,3
3510,lrt i couldnt sit thru all the archived footage but if you think its funny to threaten an LGBT person in a country with a deeply homophobic gov't to their country's authorities For The Lulz i hope you fucking rot,2,Positive,1
2672,how! do! you! call! yourself! a! feminist! if! you! are! trans! exclusionary!,3,Neutral,2
1186,google search am I asexual or depressed,3,Neutral,2
1280,"If a girl calls you gay, call her a lesbian then you're equal. Akhonto ibethisayo.#MduduziManana",4,Negative,3
2816,So grateful for the friends and family a have gay I know but there just so amazing :face blowing a kiss::two hearts:Xx,2,Positive,1
1222,"Cis people are like ""But it's super fun to say that lesbians have dicks when LOL all we're talking about are dildos! Can't trans people just calm down and take a joke??""

ugh",3,Neutral,2
416,PEDOPHILES R NOT LGBT FUCK OFF children r too young to consent ok shut up,2,Positive,1
5378,"The class instructor today was a stacked ginger with a tattoo of the Rebellion sigil. 

Needless to say my dumb gay ass almost died fucking up a jump squat bc I was consistently too queer to function",3,Neutral,2
4317,like i know slugs can have both genitals or something but i dont want to demonize intersex or binary trans ppl or anything so I Dont Know,2,Positive,1
6080,They said Kaykays Mom look like a transsexual :face with tears of joy::loudly crying face: Why? Lord why?,4,Negative,3
6242,"The CA Milverton case was famously, brilliantly adapted by Granada w/a queer blackmail victim. New twists will abound for #sherlockr3vealed.",3,Neutral,2
1827,"In the year of our lord 2017 a girl in my class just tried to say ""LGBT"" but fucked it up and then just said ""eh whatever"" :///",3,Neutral,2
5309,"lesbians walk by

mom ""gaaaaaaay""",4,Negative,3
4627,"-what will determinate if I like boys or girls? 
-Experience.
-So I just go and try a bit of all? 
-Mmm yes... 

#pride #queer :rainbow:",2,Positive,1
2352,If your not at suicide hill  your a fag,4,Negative,3
5106,Sex drive does NOT equal sexual attraction!!!!!!! You can want sex and still be asexual!!! OR you can not want sex and still be asexual!!!!,2,Positive,1
4465,asexual nicki minaj haunts my nightmares,3,Neutral,2
3803,I'm physically incapable of dealing with this amount of gay shit that is happening I feel like I'm gonna die at any second now,4,Negative,3
3167,I could never be a lesbian. Too many female emotions to deal with &amp; smart mouths. I'd end up punching my girl in the throat,4,Negative,3
3769,really gotta stop assuming every trans person has good politics bc that's how i always end up w/ bullshit on my timeline,3,Neutral,2
2091,"Judaism&amp;African Spirituality&amp;Queer Sensibilities taught me that empathy, compassion are seldom optional as a species.loveis a commandment.",2,Positive,1
1491,straights who police lgbt people on our use of the word gay are the fucking worst,2,Positive,1
5133,happy valentines day to all the gay &amp; trans couples who sadly still have to worry about their safety &amp; acceptance in public. they are brave.,1,Very_Positive,0
6095,How does one get onto queer eye?,3,Neutral,2
2564,"i want a dating show with 12 bi/pan people of various genders, where it's basically just a big free-for-all, to exist",2,Positive,1
6218,lesbians move on so QUICK it's fucking siccccccck,4,Negative,3
5608,Legit just fuck off everyone. I'm becoming asexual. And aromantic. Fucking bastardin cuntin fucks,3,Neutral,2
294,"Oh and now a an insulting term for intersex people, great. #SierraBurgessIsALoser",3,Neutral,2
3790,when lipsoul have dark hair i'm going to be at peak gay status,3,Neutral,2
3023,Anyone involved in queer activism should be disgusted by the horribly frequent betrayal and abuse of trans and intersex people by queer ppl,2,Positive,1
483,"Have a great day cocksuckers......the road is paved, the rest is up to you......Much love!",4,Negative,3
4320,i love my beautiful lesbian wife,1,Very_Positive,0
3562,WHAT THE FUCK I KEEP FINDING OUT PEOPLE ARE GAY OR LESBIAN FROM ROCHESTER AND IM SO HAPPY LIKE YES BREAK THAT CLOSET DOOR DOWN YES.,2,Positive,1
4876,Recently there is something been on my mind and I need to get it off my chest :frowning face: I'm transsexual and I'm proud of it:beaming face with smiling eyes:,2,Positive,1
2568,"Me to cis ppl: fuck you, your refusal to see me as a woman is killing me

Me to trans people: what is a woman anyway? gender is dead",3,Neutral,2
5071,It all makes sense.  is against #LGBTQ - because he's a shit transvestite. Think about it. Awful wig. Crap orange make-up. 2 huge fake tits ( &amp; ). He's just angry he'll never be fabulous! #TransDayOfRememberance #TransRightsAreHumanRights,3,Neutral,2
5192,IT'S CANON THAT RAPHAEL SANTIAGO IS ASEXUAL IM DEAD AND GONE,3,Neutral,2
1050,"Cozied up in bed, watching 's Trans Grrls. Perfect afternoon.",2,Positive,1
5431,"Do not come at queer fiction for ""horrible representations of love"" when a sci-fi movie about Chris Pratt preying on Jennifer Lawrence in space exists. Fuck off.",2,Positive,1
1544,#FreshmanAdvice Being gay isn't a trend.,2,Positive,1
4093,Not long now until the arrival of my new semi-trans natural latex gown...the wait has been agonising! Now I need some shoes go with it!,3,Neutral,2
160,Nonbinary Trans Individuals Are Nice :yellow heart: :purple heart:,1,Very_Positive,0
2993,"Everyone looks so sad clocking in for work, like bitch your clslosing with my gay ass! Its going to be lit:winking face::princess::sparkles:",3,Neutral,2
2168,"imagine thinking that shouting queer at me from inside a moving truck gives you any superiority over my gay ass,,,
what else are these boring ass ugly straight ashy men going to come up with next ? 
am i skinny as fuck ? are my cheekbones too prominent ??
i’m tired of it :sleepy face:",3,Neutral,2
5139,i cannot say this enough!! the whole “pedo is a sexual orientation under the lgbt+ umbrella” is LITERALLY NOT EVEN REAL. homophobic 4chan assholes made it up so that more people would hate gay people.,3,Neutral,2
2133,"I made my girl turn bisexual, so I could fuck your girlfriend with mine",4,Negative,3
3058,My transsexual is smarter than your 6th grade honor student,3,Neutral,2
5485,Boys are still stupid and I'm definitely still asexual.,2,Positive,1
1096,"anyhow, he walked away muttering and i offered him a button :) #lgbt #TOwithRussia #TOPoli",3,Neutral,2
1514,"I'm tired of getting the ""special snowflake"" accusation just for speaking up about being nonbinary &amp; asexual, so I'm reclaiming the phrase.",2,Positive,1
2237,Crap I think my header represents lesbians....?,4,Negative,3
208,"Tumblr has this nasty habit of equating ""I am not attracted to dick"" with ""TRANS WOMEN ARENT WOMEN AND I LOVE TO EAT SHIT"" it's nice",3,Neutral,2
3275,"Like for them, LGBTQIA folk weren’t in their midst until whenever Ellen/NPH came out despite there not being a reason for us not to exist???",2,Positive,1
5176,'Some people are on a journey to supporting LGBT rights. Persuade not persecute' #PrideInPA ,2,Positive,1
1593,My BF really thinks I'm bisexual...lololol,2,Positive,1
345,"""I bet she wishes she didn't have a vagina.  I bet she wishes she was asexual"" - ",3,Neutral,2
5782,I'm so serious rite now this y my hands bisexual now on god,3,Neutral,2
1408,i can’t stop thinking about how jojo siwa is a dyke,4,Negative,3
3522,feeling very bisexual in this chili’s tonight,3,Neutral,2
5114,"1. Theres no such thing as a biological gender, bc genders not biological, SEX is

2. Intersex is an entire spectrum of reproductive systems, so there arent even 2 sexes

3. Ur opinion has been based around falsified xenophobic garbage and is

4. Shortening trans life spans to 30",2,Positive,1
3447,Btw. I raised $230 for The LGBT resource center. 30 on twitter the rest from robbing straight people. Thank youuuuu,2,Positive,1
4194,"At last welcome to twitter  

#bi #bisexual 

#follow",2,Positive,1
3893,"""I dont give a shit about that gay ass dunk, I've been to a bucks game"" ",4,Negative,3
3724,"Ruby rose is hot but that doesnt mean anyone is ""turning gay for her"", there's more to being a lesbian than just saying a girl is hot.",2,Positive,1
5511,"""I can't invite you to my pool party because they think you're a lesbian.""",4,Negative,3
4159,"An individual who is transgender should be able to use whatever fucking bathroom they feel most comfortable in, chill",1,Very_Positive,0
3520,#MegynKelly You're beginning to look like a transexual yr haircut is so butch. Or  like a left-wing Dyke like Rosie. You DISGUST ME!,4,Negative,3
2876,"There's this little minority of assholes who seem intent on yoking ""lesbian"" to hating trans people, hating other gays and bi folk, etc.",3,Neutral,2
